code,pragma,line
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < coluna ; standardized_iteration_variable_name ++ ) { wind_x [ i * coluna + standardized_iteration_variable_name ] = ( WIND_X_BASE - DISTURB ) + ( float ) rand ( ) / RAND_MAX * 2 * DISTURB ; wind_y [ i * coluna + standardized_iteration_variable_name ] = ( WIND_Y_BASE - DISTURB ) + ( float ) rand ( ) / RAND_MAX * 2 * DISTURB ; } ,0,253
"for ( standardized_iteration_variable_name = x0 - raio_nuvem ; standardized_iteration_variable_name < x0 + raio_nuvem ; standardized_iteration_variable_name ++ ) { y = ( int ) ( ( floor ( sqrt ( pow ( ( float ) raio_nuvem , 2.0 ) - pow ( ( ( float ) x0 - ( float ) standardized_iteration_variable_name ) , 2 ) ) - y0 ) * - 1 ) ) ; for ( int j = y0 + ( y0 - y ) ; j >= y ; j -- ) { float value = limInfPO + ( float ) rand ( ) / RAND_MAX * ( limSupPO - limInfPO ) ; inputGrid [ standardized_iteration_variable_name * coluna + j ] = value ; outputGrid [ standardized_iteration_variable_name * coluna + j ] = value ; } } ",0,262
for ( int standardized_iteration_variable_name = y0 + ( y0 - y ) ; standardized_iteration_variable_name >= y ; standardized_iteration_variable_name -- ) { float value = limInfPO + ( float ) rand ( ) / RAND_MAX * ( limSupPO - limInfPO ) ; inputGrid [ i * coluna + standardized_iteration_variable_name ] = value ; outputGrid [ i * coluna + standardized_iteration_variable_name ] = value ; } ,0,265
"for ( unsigned int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < NUM_GROUPS_CPU ; standardized_iteration_variable_name ++ ) { PSkelPAPI :: papi_start ( PSkelPAPI :: CPU , standardized_iteration_variable_name ) ; #endif stencilKernel ( inputGrid , outputGrid , coluna , linha , T_MAX , wind_x , wind_y , deltaT ) ; #ifdef PSKEL_PAPI PSkelPAPI :: papi_stop ( PSkelPAPI :: CPU , standardized_iteration_variable_name ) ; } ",0,279
"for ( int standardized_iteration_variable_name = 10 ; standardized_iteration_variable_name < coluna ; standardized_iteration_variable_name += 10 ) { cout << ""("" << standardized_iteration_variable_name << "","" << standardized_iteration_variable_name << "") = "" << inputGrid [ standardized_iteration_variable_name * coluna + standardized_iteration_variable_name ] << ""\t\t("" << coluna - standardized_iteration_variable_name << "","" << linha - standardized_iteration_variable_name << "") = "" << inputGrid [ ( coluna - standardized_iteration_variable_name ) * coluna + linha - standardized_iteration_variable_name ] << endl ; } ",0,303
"for ( int standardized_iteration_variable_name = 10 ; standardized_iteration_variable_name < coluna ; standardized_iteration_variable_name += 10 ) { cout << ""("" << standardized_iteration_variable_name << "","" << standardized_iteration_variable_name << "") = "" << outputGrid [ standardized_iteration_variable_name * coluna + standardized_iteration_variable_name ] << ""\t\t("" << coluna - standardized_iteration_variable_name << "","" << linha - standardized_iteration_variable_name << "") = "" << outputGrid [ ( coluna - standardized_iteration_variable_name ) * coluna + ( linha - standardized_iteration_variable_name ) ] << endl ; } ",0,309
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,24
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,29
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,34
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,39
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,44
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,49
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,54
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,59
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,64
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) ; ,0,69
for ( standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < num ; ++ standardized_iteration_variable_name ) { T cur = arr [ ( int ) ind2 ] ; ind2 += L ; sum += cur ; } ,0,80
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 100 ; standardized_iteration_variable_name ++ ) { ind2 += LEN ; } ,0,93
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,139
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,144
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,149
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,154
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,159
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,164
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,169
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,174
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,179
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,184
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,189
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,194
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,199
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) { i = standardized_iteration_variable_name ; v += i ; } ,0,208
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,214
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) { ++ standardized_iteration_variable_name ; v += j ; } ,0,221
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,226
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,253
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,258
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,263
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,268
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,273
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,278
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,283
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,288
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,294
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,299
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,304
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,309
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,317
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) { ++ standardized_iteration_variable_name ; i += 4 ; } ,0,322
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,328
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < argc ; ++ standardized_iteration_variable_name ) ++ standardized_iteration_variable_name ; ,0,333
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,28
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,31
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,34
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,37
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,40
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,43
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,46
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,49
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,52
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,55
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,58
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,61
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,64
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,67
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,70
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,73
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,76
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,79
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,82
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,85
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,88
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,91
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; standardized_iteration_variable_name ++ ) ; ,0,94
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,189
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,192
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,195
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,198
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,201
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,204
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,207
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,210
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,213
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,216
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,219
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,222
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,225
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,228
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,231
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,234
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,237
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,240
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,259
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,262
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,265
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,268
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,271
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,274
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,277
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,280
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,283
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,286
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,289
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,292
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,295
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,298
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,301
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,304
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,307
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 20 ; standardized_iteration_variable_name ++ ) ; ,0,310
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,141
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,146
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,230
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) #pragma omp parallel reduction(+ : fl) foo ( ) ; ,0,235
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,79
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,82
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,85
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,88
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,91
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,94
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,97
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,100
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,103
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,106
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,109
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,112
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,115
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,118
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,121
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,124
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,127
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,130
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,133
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,136
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,139
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,142
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,145
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,148
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,151
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,155
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,158
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,161
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,166
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,170
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,174
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,193
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,196
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,199
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,202
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,205
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,208
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,211
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,214
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,217
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,220
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,223
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,226
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,229
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,232
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,235
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,238
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,241
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,244
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,247
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,250
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,253
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,256
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,259
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,262
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,265
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,268
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,272
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,275
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,278
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,283
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,287
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < 10 ; ++ standardized_iteration_variable_name ) foo ( ) ; ,0,291
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = 0 ; #pragma omp cancel for } ,0,40
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = 0 ; } ,0,50
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < n ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = 0 ; } ,0,118
for ( int standardized_iteration_variable_name = 0 ; standardized_iteration_variable_name < X ; standardized_iteration_variable_name ++ ) { a [ standardized_iteration_variable_name ] = ( T ) 0 ; } ,0,167
